,news_id,read_time
1438,100479778,1395074726
1439,100329894,1395074626
1440,100638697,1394675748
1441,100650507,1394675647
1442,100650565,1394675569
1443,100650718,1394675062
1444,100650127,1394606555
1445,100650137,1394606253
1446,100641468,1394071861
1447,100647422,1394069623
1448,100643267,1393956505
1449,100643299,1393956420
1450,100643352,1393956402
1451,100643481,1393956376
1452,100643512,1393956343
1453,100643761,1393956279
1454,100643811,1393956260
1455,100643915,1393956187
1456,100644102,1393956147
1457,100644566,1393956131
1458,100644648,1393956096
1459,100644706,1393956076
1460,100644937,1393956061
1461,100645310,1393956031
1462,100645359,1393955998
1463,100645485,1393955937
1464,100645503,1393955892
1465,100645546,1393955880
1466,100645864,1393955865
1467,100645933,1393955848
1468,100646120,1393955809
1469,100646153,1393955649
1476,100652817,1395274297
1477,100652935,1395274271
1478,100653104,1395274254
1479,100653275,1395274224
1480,100653327,1395274155
1481,100653351,1395274109
1482,100653403,1395273837
1483,100650702,1394708534
1484,100645359,1394515700
1485,100645310,1394515668
1486,100645359,1394515643
1488,100646087,1393916553
1489,100645906,1393916549
1490,100646087,1393916504
1491,100648470,1396231415
1492,100657600,1396231398
1493,100658519,1396173746
1495,100657600,1396018624
1496,100654455,1395377456
1498,100649266,1394439706
1499,100649260,1394439624
1500,100654434,1395382431
1501,100654615,1395382291
1502,100653378,1395299189
1503,100653826,1395298704
1504,100651847,1394851743
1505,100653403,1395233909
1506,100648745,1394452355
1507,100649048,1394452247
1508,100649179,1394452185
1509,100649314,1394452087
1510,100648921,1394451154
1511,100648593,1394414456
1512,100648892,1394414299
1513,100645537,1394413655
1514,100648568,1394409068
1515,100648816,1394408713
1516,100648799,1394408622
1517,100639718,1394408342
1518,100648593,1394407772
1519,100648768,1394407664
1521,100658399,1396230233
1522,100658519,1396230232
1523,100658504,1396230219
1524,100658493,1396230216
1525,100658576,1396230206
1526,100658555,1396230201
1527,100657828,1396230201
1528,100658470,1396230198
1529,100658012,1396083158
1530,100657860,1396083108
1531,100658159,1396083105
1532,100658077,1396083105
1533,100658159,1396083104
1534,100658393,1396083099
1535,100658396,1396083089
1536,100657812,1396083073
1537,100658071,1396083064
1538,100657974,1396083063
1539,100658293,1396083061
1540,100658314,1396083057
1541,100658352,1396083057
1542,100658265,1396083048
1543,100658325,1396083035
1545,100658372,1396083021
1546,100654452,1396083014
1547,100658399,1396083014
1548,100658380,1396082992
1549,100657281,1395931482
1550,100657461,1395931468
1551,100657426,1395931467
1552,100657438,1395931465
1553,100657435,1395931464
1554,100657600,1395931446
1555,100657595,1395931446
1556,100657412,1395931431
1557,100657664,1395931421
1558,100657625,1395931413
1559,100657355,1395931413
1560,100655416,1395928102
1561,100656975,1395885421
1562,100657143,1395885408
1563,100657185,1395885407
1564,100656977,1395833161
1565,100656953,1395833148
1566,100656468,1395833143
1567,100656826,1395833126
1569,100656878,1395833105
1570,100656873,1395833101
1571,100656910,1395833097
1572,100656897,1395833091
1573,100656915,1395833069
1574,100656714,1395833064
1575,100656705,1395833057
1576,100655822,1395718489
1577,100655860,1395718487
1578,100655943,1395718478
1579,100655364,1395718469
1581,100655286,1395718448
1582,100655932,1395718448
1583,100655929,1395718448
1584,100655938,1395718435
1585,100656166,1395718432
1586,100656043,1395718426
1587,100655816,1395718420
1588,100656188,1395718419
1589,100656033,1395718413
1590,100656031,1395718413
1591,100655460,1395636395
1592,100655380,1395636382
1593,100655351,1395636381
1594,100655235,1395636369
1595,100655452,1395636363
1596,100654990,1395636358
1597,100655284,1395636356
1598,100655360,1395636356
1599,100655442,1395636354
1600,100655367,1395636349
1601,100654790,1395636349
1602,100654603,1395566783
1603,100655316,1395566271
1604,100654434,1395401799
1605,100654746,1395399752
1606,100653898,1395399752
1607,100654712,1395399752
1608,100654434,1395399752
1609,100654498,1395399752
1610,100654760,1395399751
1611,100654429,1395399751
1612,100654776,1395399751
1613,100654455,1395399751
1614,100654776,1395399750
1615,100654434,1395393618
1616,100654647,1395393616
1617,100654718,1395393597
1618,100654498,1395393592
1619,100654712,1395393583
1620,100654760,1395393582
1621,100654746,1395393574
1622,100654429,1395393571
1623,100654455,1395393566
1624,100654776,1395393563
1625,100653898,1395383357
1626,100654243,1395310567
1627,100653898,1395310552
1628,100653990,1395310546
1629,100654109,1395310545
1630,100654112,1395310545
1631,100654011,1395310539
1632,100653830,1395308131
1633,100653990,1395308125
1634,100653898,1395308124
1635,100654011,1395308121
1636,100654186,1395308099
1637,100654151,1395308094
1638,100654109,1395308093
1639,100654243,1395308092
1640,100654112,1395308091
1641,100654225,1395308091
1642,100654246,1395308084
1643,100653904,1395308077
1644,100653986,1395308076
1645,100653465,1395227761
1646,100653358,1395215193
1647,100653407,1395215190
1648,100653365,1395215190
1649,100653257,1395215167
1650,100652703,1395215089
1651,100653499,1395214255
1652,100653438,1395214254
1653,100653527,1395214253
1655,100653529,1395214244
1656,100653323,1395214237
1657,100653464,1395214231
1658,100653219,1395214218
1659,100652703,1395214216
1660,100653465,1395214211
1661,100652777,1395109731
1662,100652740,1395109685
1663,100652678,1395109683
1664,100652626,1395109676
1665,100652745,1395109663
1666,100651337,1395109657
1667,100652826,1395109654
1668,100652369,1395045320
1669,100652066,1395045282
1670,100652121,1395045274
1671,100652267,1395045266
1672,100652467,1395045255
1673,100652455,1395045241
1674,100652139,1395045229
1675,100652434,1395045229
1676,100652346,1395045221
1677,100652179,1395045219
1678,100652075,1395045218
1679,100652044,1394960295
1680,100651937,1394959143
1681,100652046,1394959130
1682,100651913,1394959128
1683,100651987,1394958729
1684,100651484,1394882693
1685,100651806,1394882682
1686,100651481,1394882673
1687,100651830,1394882669
1688,100651804,1394882667
1689,100651847,1394882660
1690,100651876,1394882657
1691,100651890,1394882650
1692,100651873,1394882648
1693,100647973,1394882643
1694,100651858,1394882642
1695,100651502,1394882642
1696,100651858,1394882641
1697,100651825,1394882639
1698,100651732,1394802626
1699,100642630,1394768383
1700,100642618,1394766367
1701,100651332,1394765796
1702,100651297,1394765659
1703,100651301,1394765658
1704,100651104,1394765629
1705,100651157,1394765625
1707,100651194,1394765615
1708,100651212,1394765611
1709,100651130,1394765604
1710,100651142,1394765590
1711,100651259,1394765584
1712,100651032,1394765578
1713,100651015,1394697141
1714,100651024,1394697139
1715,100650824,1394697138
1716,100651008,1394697137
1717,100650844,1394697129
1718,100650633,1394697129
1719,100650830,1394697128
1720,100650633,1394697128
1721,100650844,1394697128
1722,100650830,1394697127
1723,100650931,1394697125
1724,100650869,1394697124
1725,100650826,1394697121
1726,100650806,1394697111
1727,100651005,1394697106
1728,100650935,1394697098
1729,100650879,1394697095
1730,100650989,1394697058
1731,100650894,1394697044
1733,100651469,1395380444
1734,100653403,1395380416
1735,100654434,1395380402
1737,100652935,1395228712
1738,100653104,1395228678
1739,100653275,1395228657
1740,100653327,1395228622
1741,100653351,1395228579
1742,100653403,1395228520
1743,100645537,1394503767
1745,100649064,1394503646
1746,100649503,1394503642
1747,100645359,1394503591
1755,100651469,1395212402
1756,100653403,1395211690
1760,100649040,1394720246
1761,100648768,1394720085
1762,100651130,1394719807
1763,100648645,1394719788
1764,100646137,1394719698
1765,100650191,1394719434
1767,100650702,1394719104
1768,100650379,1394692260
1769,100649266,1394691581
1771,100649610,1394691463
1772,100637435,1394691197
1773,100650633,1394691146
1774,100650718,1394691026
1775,100650237,1394690817
1776,100650811,1394690760
1777,100322215,1394675373
1778,100650156,1394584802
1779,100626683,1394584605
1780,100649866,1394584585
1781,100650156,1394584584
1782,100650133,1394582867
1783,100650047,1394582738
1784,100650063,1394582717
1785,100650129,1394582673
1786,100118850,1394526808
1788,100649373,1394526630
1789,100649703,1394526592
1790,100647048,1394526394
1792,100649821,1394525928
1793,100649687,1394525891
1794,100623038,1394519261
1795,100623034,1394519255
1796,100623051,1394519244
1798,100649601,1394516949
1799,100649314,1394516884
1800,100649202,1394516616
1801,100649597,1394516034
1802,100648142,1394182836
1803,100648155,1394182802
1804,100647825,1394182700
1805,100647785,1394182686
1806,100648049,1394182608
1807,100645647,1394182411
1808,100644661,1394182311
1809,100645593,1394182270
1810,100638754,1394182237
1811,100080339,1394182165
1812,100635560,1394181556
1813,100648026,1394180867
1814,100646228,1394066946
1815,100646782,1394166993
1816,100646872,1394166956
1817,100646947,1394166926
1818,100647336,1394166893
1819,100647407,1394166840
1820,100647427,1394166774
1821,100647597,1394166718
1822,100647885,1394166678
1823,100647915,1394166634
1824,100641221,1393917520
1825,100641290,1393917476
1826,100641308,1393917413
1827,100641447,1393917373
1828,100641671,1393917323
1829,100641862,1393917268
1830,100642002,1393917247
1831,100642106,1393917223
1832,100642333,1393917099
1833,100642505,1393917079
1834,100642620,1393917057
1835,100642745,1393917024
1836,100643210,1393916988
1837,100643277,1393916965
1838,100643328,1393916936
1839,100643431,1393916921
1840,100643494,1393916896
1841,100643718,1393916865
1842,100643789,1393916850
1843,100643866,1393916824
1844,100644095,1393916781
1845,100644128,1393916761
1846,100644588,1393916732
1847,100644672,1393916686
1848,100644911,1393916660
1849,100644977,1393916627
1850,100645338,1393916508
1851,100645366,1393916474
1852,100645495,1393916406
1853,100645532,1393916375
1854,100645828,1393916353
1855,100645906,1393916321
1856,100646087,1393916265
1857,100655552,1395738488
1858,100655733,1395734074
1859,100655960,1395734026
1860,100656037,1395733968
1861,100656057,1395733651
1862,100656099,1395733622
1863,100656150,1395733577
1864,100656239,1395733522
1865,100655375,1395649771
1866,100655399,1395649729
1867,100655420,1395649713
1868,100651950,1395015567
1869,100651469,1394842255
1870,100650174,1394614528
1871,100650220,1394614447
1872,100645485,1393829426
1873,100649503,1394497492
1874,100641724,1394151171
1875,100647825,1394151026
1876,100646087,1393908097
1877,100645906,1393908078
1878,100646087,1393908031
1879,100645940,1393895438
1880,100652168,1395216759
1881,100652271,1395216741
1882,100652409,1395216726
1883,100652447,1395216694
1884,100652788,1395216664
1885,100652817,1395216647
1886,100652935,1395216624
1887,100653104,1395216598
1888,100653275,1395216578
1889,100653327,1395216538
1890,100653351,1395216516
1891,100653403,1395216502
1892,100654434,1395374246
1893,100652773,1395109693
1894,100650824,1394699169
1895,100649503,1394501145
1897,100649202,1394436085
1898,100657139,1395918085
1899,100656815,1395918046
1900,100657146,1395918027
1901,100657176,1395918008
1902,100657188,1395917988
1903,100657261,1395917925
1904,100650220,1394616360
1906,100649040,1394451127
1908,100654529,1395886523
1909,100654553,1395886240
1910,100654550,1395886129
1911,100654569,1395886076
1912,100654473,1395885979
1913,100544111,1395885002
1914,100555124,1395884977
1915,100656361,1395884675
1916,100642844,1395883709
1917,100654480,1395883699
1918,100654452,1395883465
1919,100654509,1395883381
1920,100654559,1395883342
1921,100654566,1395883214
1922,100654603,1395883069
1923,100656207,1395882905
1924,100651594,1394781819
1925,100651304,1394781204
1927,100648231,1394699444
1929,100650338,1394613869
1930,100649122,1394440057
1931,100646327,1394081840
1932,100647006,1394081824
1935,100646430,1394066336
1937,100644703,1394009023
1938,100646400,1394007321
1939,100647006,1394007108
1940,100646751,1394007027
1941,100646153,1394006915
1942,100646915,1394006814
1945,100644703,1393988421
1946,100644616,1393987190
1947,100644772,1393986474
1948,100645503,1393808515
1949,100644706,1393980315
1950,100644937,1393980290
1951,100645310,1393980223
1952,100645359,1393980140
1953,100645485,1393980080
1954,100645503,1393980035
1955,100645546,1393979990
1956,100645864,1393979835
1957,100645933,1393979784
1958,100646120,1393979717
1959,100646153,1393979652
1960,100651247,1394801716
1961,100651265,1394801700
1962,100651276,1394801689
1963,100651344,1394801680
1964,100651469,1394801602
1965,100648830,1394494247
1966,100648915,1394494235
1967,100648984,1394494223
1968,100649040,1394494197
1974,100657879,1396242923
1975,100657878,1396242819
1976,100658385,1396074579
1977,100658265,1396015620
1978,100657664,1395977955
1979,100657682,1395977909
1980,100620352,1395877859
1981,100494834,1395876073
1982,100494288,1395875882
1983,100656779,1395872100
1984,100656714,1395830358
1985,100656779,1395825897
1986,100654515,1395800422
1989,100655822,1395722925
1990,100656207,1395722782
1991,100656046,1395721602
1992,100656207,1395721596
1993,100655822,1395674735
1994,100655955,1395674700
1995,100655822,1395656335
1996,100654515,1395633086
1998,100655248,1395502861
1999,100646965,1395266882
2000,100653785,1395266439
2001,100653257,1395152463
2002,100652869,1395152441
2003,100653257,1395152198
2004,100652682,1395136516
2005,100652800,1395136366
2006,100652869,1395134677
2007,100652682,1395134566
2009,100652139,1395071793
2010,100652682,1395064573
2011,100652626,1395064428
2012,100484189,1395053764
2013,100440644,1394763235
2014,100439552,1394763142
2015,100440644,1394763133
2016,100650047,1394757191
2017,100649003,1394722899
2018,100652686,1395132351
2019,100650220,1394626691
2020,100649646,1394525665
